season,week,is_final,premise_type,n_contestants,contestants,has_hull,n_vertices,volume,relative_volume,diameter,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,dim_0_min,dim_0_max,dim_0_delta,dim_1_min,dim_1_max,dim_1_delta,dim_2_min,dim_2_max,dim_2_delta,dim_3_min,dim_3_max,dim_3_delta,dim_4_min,dim_4_max,dim_4_delta,dim_5_min,dim_5_max,dim_5_delta,dim_6_min,dim_6_max,dim_6_delta,dim_7_min,dim_7_max,dim_7_delta,dim_8_min,dim_8_max,dim_8_delta,dim_9_min,dim_9_max,dim_9_delta,dim_10_min,dim_10_max,dim_10_delta,dim_11_min,dim_11_max,dim_11_delta,dim_12_min,dim_12_max,dim_12_delta,dim_13_min,dim_13_max,dim_13_delta,dim_14_min,dim_14_max,dim_14_delta,dim_15_min,dim_15_max,dim_15_delta
23,4,False,PP_MULTI,11,Maureen McCormick|Marilu Henner|Ryan Lochte|Calvin Johnson Jr.|Laurie Hernandez|Amber Rose|James Hinchcliffe|Babyface|Vanilla Ice|Jana Kramer|Terra Jole,True,119,9.326e-13,3.3842806713e-06,0.773189932649,0.107338996781,0.118434698421,0.114219691069,0.110490400282,0.095900667252,0.106815066234,0.098017158451,0.021235984293,0.012851275452,0.11077239411,0.103923667654,,,,,,1.210706e-06,0.677331350712,0.677330140006,0.008075989424,0.703141433722,0.695065444298,0.004285864267,0.714172364788,0.709886500521,0.00028702475,0.698218342863,0.697931318113,1.9975e-08,0.736933293653,0.736933273678,6.336819e-06,0.685723074059,0.68571673724,1.89658e-06,0.682288660048,0.682286763468,8.03067e-07,0.094745098985,0.094744295918,4.7321e-07,0.073871537225,0.073871064015,0.000365475249,0.676763836894,0.676398361645,2.2e-11,0.70241627342,0.702416273398,,,,,,,,,,,,,,,
23,6,False,PP_ELIM,9,Maureen McCormick|Marilu Henner|Ryan Lochte|Calvin Johnson Jr.|Laurie Hernandez|Amber Rose|James Hinchcliffe|Jana Kramer|Terra Jole,True,111,2.4385231e-09,9.83212520163e-05,0.908874033954,0.127068992827,0.121847422655,0.129428395058,0.118713053004,0.118851178837,0.018939768653,0.11820879197,0.117378969052,0.129563427944,,,,,,,,2.86915e-07,0.946733431364,0.946733144449,2.71709e-07,0.840651495064,0.840651223355,6.2782e-07,0.819976876071,0.819976248251,2.09989e-06,0.843872698141,0.843870598251,3.40863e-07,0.835315551955,0.835315211092,5.3894e-08,0.106099364623,0.106099310729,1.55771e-07,0.84541752558,0.845417369809,9.3283e-08,0.790638308135,0.790638214852,8.5998e-08,0.811354841843,0.811354755845,,,,,,,,,,,,,,,,,,,,,
23,7,False,PP_ELIM,8,Maureen McCormick|Marilu Henner|Ryan Lochte|Calvin Johnson Jr.|Laurie Hernandez|James Hinchcliffe|Jana Kramer|Terra Jole,True,83,1.034767186e-07,0.000521522661578,0.893720219081,0.017059951325,0.148584497328,0.14521381452,0.13434522433,0.139975922233,0.134960723011,0.14003074071,0.139829126542,,,,,,,,,1.58444e-07,0.108867282705,0.108867124261,0.003656150563,0.945787071167,0.942130920604,0.000122379087,0.852297318716,0.852174939629,2.402361e-06,0.808071965639,0.808069563278,1.8179e-08,0.858607974585,0.858607956406,4.94389e-07,0.857908377186,0.857907882797,1.556327e-06,0.887880062046,0.887878505719,1.944205e-06,0.840238798471,0.840236854266,,,,,,,,,,,,,,,,,,,,,,,,
23,8,False,PP_ELIM,7,Marilu Henner|Ryan Lochte|Calvin Johnson Jr.|Laurie Hernandez|James Hinchcliffe|Jana Kramer|Terra Jole,True,91,2.1325755411e-06,0.0015354543895743,0.89568678385,0.18564268232,0.025716700398,0.155474752525,0.149728842684,0.147722800856,0.155557414733,0.180156806484,,,,,,,,,,0.015044120459,0.926046803959,0.9110026835,6.4553e-08,0.136506850883,0.13650678633,7.1982e-08,0.876699047925,0.876698975943,4.8091e-08,0.886782321097,0.886782273006,2.321419e-06,0.89002040442,0.890018083001,1.269e-07,0.880668521819,0.880668394919,0.010063641899,0.875732184384,0.865668542485,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9,False,PP_ELIM,6,Marilu Henner|Calvin Johnson Jr.|Laurie Hernandez|James Hinchcliffe|Jana Kramer|Terra Jole,True,62,0.0008165156982322,0.0979818837878634,1.010865552283,0.029945271837,0.197936831251,0.188114521115,0.201830234236,0.187922032351,0.194251109211,,,,,,,,,,,2.1196e-08,0.159662888154,0.159662866958,9.97587e-06,0.938457937651,0.938447961781,1.041136e-06,0.95454395399,0.954542912854,0.000144941677,0.950879527209,0.950734585532,2.206928e-06,0.93978460164,0.939782394712,2.884157e-06,0.954659926561,0.954657042404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,False,PP_ELIM,5,Calvin Johnson Jr.|Laurie Hernandez|James Hinchcliffe|Jana Kramer|Terra Jole,True,40,0.0050403875727165,0.1209693017451971,1.051661430166,0.247950784196,0.2342196752,0.237605876426,0.24126755385,0.038956110328,,,,,,,,,,,,0.0139128056,0.945486775775,0.931573970175,0.000123081224,0.943562517104,0.94343943588,0.003800176094,0.960234874761,0.956434698667,0.007148486885,0.956408007383,0.949259520498,6.1371e-08,0.18831784639,0.188317785019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,11,True,PP_FINAL,4,Calvin Johnson Jr.|Laurie Hernandez|James Hinchcliffe|Jana Kramer,True,26,0.0069865861878281,0.0419195171269684,0.687241356443,0.13854336912,0.528505320049,0.265696505441,0.06725480539,,,,,,,,,,,,,1.5021166e-05,0.330800597816,0.33078557665,0.247831031453,0.992338389558,0.744507358105,0.000799508325,0.496424948788,0.495625440463,2.866053e-06,0.261328794995,0.261325928942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,False,PP_ELIM,12,Charo|Mr. T|Heather Morris|Nancy Kerrigan|Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Chris Kattan|Erika Jayne|Normani|Nick Viall,True,149,1.08e-14,4.302781675e-07,0.645970817849,0.092345004279,0.099186684962,0.087482094284,0.088368401662,0.088463213816,0.087805202971,0.089457096804,0.086627709212,0.012660442378,0.088468139724,0.086763826012,0.092372183896,,,,,9.1738e-08,0.695717260136,0.695717168398,6.680361e-05,0.717922158127,0.717855354517,5.9148e-08,0.722583904328,0.72258384518,6.522e-08,0.745969796321,0.745969731101,9.6544e-08,0.756995428334,0.75699533179,9.606e-09,0.686825030041,0.686825020435,3.13499e-07,0.69990234398,0.699902030481,3.74577e-07,0.682453228195,0.682452853618,3.908e-09,0.069167467902,0.069167463994,4.8063e-08,0.747270378338,0.747270330275,2.163e-07,0.764823103756,0.764822887456,6.61451e-07,0.715994538769,0.715993877318,,,,,,,,,,,,
24,3,False,PP_ELIM,11,Charo|Mr. T|Heather Morris|Nancy Kerrigan|Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Erika Jayne|Normani|Nick Viall,True,99,2.6488e-12,9.6119150175e-06,0.757528655898,0.013285230545,0.1068132287,0.094352380602,0.094385980294,0.106763485798,0.094536876826,0.095123192543,0.098062346148,0.101293902382,0.09392907094,0.101454305222,,,,,,7.5087e-08,0.07995296,0.079952884913,0.000120113408,0.743527116673,0.743407003265,3.51128e-07,0.726762971725,0.726762620597,4.7828e-08,0.728873567765,0.728873519937,9.5314155e-05,0.766180408667,0.766085094512,3.56141e-07,0.801930247689,0.801929891548,1.2388e-08,0.783259616331,0.783259603943,6.97714e-07,0.722398999869,0.722398302155,1.428781e-06,0.731648770417,0.731647341636,8.421e-08,0.737321510302,0.737321426092,3.52688e-07,0.724819579167,0.724819226479,,,,,,,,,,,,,,,
24,4,False,PP_ELIM,10,Mr. T|Heather Morris|Nancy Kerrigan|Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Erika Jayne|Normani|Nick Viall,True,125,5.68812e-11,2.06410364832e-05,0.801707117906,0.014578066425,0.106498725304,0.10845125933,0.110031902531,0.105869969168,0.111654494341,0.105235577236,0.113581261998,0.11007718523,0.114021558436,,,,,,,1.0667e-08,0.091880441491,0.091880430824,7.02142e-07,0.768937896424,0.768937194282,7.21316e-07,0.774664313723,0.774663592407,3.8065e-07,0.761309336843,0.761308956193,6.15671e-07,0.783725049462,0.783724433791,1.88748e-07,0.742292034631,0.742291845883,3.53892e-07,0.78026269057,0.780262336678,8.1678e-07,0.826732362433,0.826731545653,5.03441e-07,0.776497170493,0.776496667052,9.83623e-07,0.781931354787,0.781930371164,,,,,,,,,,,,,,,,,,
24,5,False,PP_ELIM,9,Heather Morris|Nancy Kerrigan|Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Erika Jayne|Normani|Nick Viall,True,91,2.8506777e-09,0.0001149393229539,0.864733820697,0.121105390445,0.117519002947,0.133381769866,0.11534583091,0.136226872671,0.126318648184,0.014630883782,0.114285339677,0.12118626152,,,,,,,,3.42057e-07,0.797519177435,0.797518835378,2.8461e-08,0.857252897418,0.857252868957,0.006633649054,0.841444947357,0.834811298303,6.84816e-07,0.803730489006,0.80372980419,0.009938824175,0.788441977366,0.778503153191,1.3506496e-05,0.785040602778,0.785027096282,2.3068e-08,0.090675846857,0.090675823789,8.35692e-07,0.798673268045,0.798672432353,2.84702e-06,0.760999009772,0.760996162752,,,,,,,,,,,,,,,,,,,,,
24,6,False,PP_ELIM,8,Heather Morris|Nancy Kerrigan|Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Normani|Nick Viall,True,98,3.04792726e-08,0.0001536155338685,0.744526072334,0.014170447979,0.139405487242,0.146673175329,0.135873323788,0.14882155541,0.134330414318,0.130119032031,0.150606563904,,,,,,,,,1.19969e-07,0.092261619498,0.092261499529,0.013219570875,0.762572214311,0.749352643436,0.020712479586,0.752229811785,0.731517332199,0.009409444385,0.748672015822,0.739262571437,0.022363667684,0.775602148503,0.753238480819,0.007537571748,0.789890706771,0.782353135023,0.003873506008,0.763048307835,0.759174801827,0.024367380739,0.754060627615,0.729693246876,,,,,,,,,,,,,,,,,,,,,,,,
24,7,False,PP_MULTI,7,Nancy Kerrigan|Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Normani|Nick Viall,True,56,3.4852884134e-06,0.0025094076576267,0.928937647509,0.032221790177,0.207838882821,0.177150180105,0.20358960235,0.177119099857,0.166618714634,0.035461730056,,,,,,,,,,3.57775e-07,0.152384168135,0.15238381036,0.02114604836,0.856676689011,0.835530640651,2.7455557e-05,0.880304618721,0.880277163164,0.016825825179,0.909130820812,0.892304995633,6.091082e-06,0.853631194663,0.853625103581,6.080642e-06,0.84994628635,0.849940205708,1.942348e-06,0.149810119258,0.14980817691,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8,False,PP_ELIM,5,Bonner Bolton|Simone Biles|David Ross|Rashad Jennings|Normani,True,60,0.0084791298132062,0.2034991155169499,1.199600363866,0.051653755986,0.237372293872,0.250039248733,0.232786825043,0.228147876367,,,,,,,,,,,,4.2852e-07,0.225365203777,0.225364775257,4.401492e-06,0.96993245666,0.969928055168,7.404921e-06,0.975777170976,0.975769766055,1.752876e-06,0.96883435604,0.968832603164,4.89456e-07,0.975208578389,0.975208088933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9,False,PP_ELIM,4,Simone Biles|David Ross|Rashad Jennings|Normani,True,31,0.0287421568391521,0.1724529410349126,1.17235425137,0.058866325739,0.327844741773,0.305298882454,0.307990050034,,,,,,,,,,,,,9.3738e-08,0.233928097898,0.23392800416,0.033091247303,0.964910097758,0.931818850455,0.010236696426,0.949754224279,0.939517527853,0.013773969666,0.947061425973,0.933287456307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,True,PP_FINAL,3,David Ross|Rashad Jennings|Normani,True,11,0.0749817848258971,0.1499635696517941,0.658942944206,0.297544763679,0.593917690348,0.108537545973,,,,,,,,,,,,,,0.027386953631,0.513758436695,0.486371483064,0.323138771057,0.972247589092,0.649108818035,5.74276e-07,0.325096722226,0.32509614795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,False,PP_MULTI,13,Sasha Pieterse|Frankie Muniz|Jordan Fisher|Derek Fisher|Nikki Bella|Terrell Owens|Victoria Arlen|Barbara Corcoran|Lindsey Stirling|Debbie Gibson|Nick Lachey|Drew Scott|Vanessa Lachey,True,127,2e-16,7.63147069e-08,0.713764183882,0.085424936031,0.082107496875,0.082357879751,0.096068747646,0.094572390857,0.093988261943,0.086011673662,0.014898546371,0.085298496528,0.009152667992,0.095886399576,0.091479811453,0.082752691314,,,,9.42101e-07,0.678140041641,0.67813909954,9.9377e-08,0.569376865744,0.569376766367,3.547344e-06,0.588371495219,0.588367947875,0.005570322263,0.629528340132,0.623958017869,0.004045479857,0.647332586364,0.643287106507,0.00372501051,0.685927584809,0.682202574299,2.27539e-06,0.755882298534,0.755880023144,6.31601e-07,0.063548906368,0.063548274767,7.38018e-06,0.638419611063,0.638412230883,1.52109e-07,0.0586740155,0.058673863391,0.005941213456,0.623388841538,0.617447628082,0.000217171751,0.631733081146,0.631515909395,2.651698e-06,0.603119365429,0.603116713731,,,,,,,,,
25,4,False,PP_ELIM,11,Sasha Pieterse|Frankie Muniz|Jordan Fisher|Derek Fisher|Nikki Bella|Terrell Owens|Victoria Arlen|Lindsey Stirling|Nick Lachey|Drew Scott|Vanessa Lachey,True,130,6.224e-13,2.2584784886e-06,0.715455171109,0.099481302859,0.100152221766,0.09328000306,0.01008704136,0.099800064183,0.099958584722,0.094797546683,0.096206965874,0.106616152533,0.099734755623,0.099885361336,,,,,,1.873655e-06,0.715778837946,0.715776964291,3.318714e-06,0.718544465744,0.71854114703,3.50673e-07,0.763187287067,0.763186936394,4.2146e-08,0.075400306433,0.075400264287,2.160676e-06,0.798427007012,0.798424846336,5.030669e-06,0.773570841962,0.773565811293,1.7169e-08,0.70105573879,0.701055721621,7.15952e-07,0.830909280016,0.830908564064,0.003826370366,0.764362448144,0.760536077778,3.029e-08,0.722744413652,0.722744383362,3.77406e-07,0.725778883099,0.725778505693,,,,,,,,,,,,,,,
25,5,False,PP_ELIM,10,Sasha Pieterse|Frankie Muniz|Jordan Fisher|Nikki Bella|Terrell Owens|Victoria Arlen|Lindsey Stirling|Nick Lachey|Drew Scott|Vanessa Lachey,True,104,7.96386e-11,2.88992715358e-05,0.866099509326,0.0127709605,0.10401966595,0.103318920936,0.107019665395,0.111450648462,0.106696056768,0.105249497709,0.122744335268,0.111825944423,0.114904304589,,,,,,,6.3407e-08,0.082675295082,0.082675231675,7.49001e-07,0.751625360651,0.75162461165,1.265275e-06,0.735739524032,0.735738258757,5.03542e-07,0.770648396926,0.770647893384,2.22759e-07,0.743611495266,0.743611272507,9.36628e-07,0.779069887077,0.779068950449,2.408e-09,0.791205124746,0.791205122338,0.007795234744,0.801158501399,0.793363266655,1.285638e-06,0.800275144906,0.800273859268,8.1977173e-05,0.747049053829,0.746967076656,,,,,,,,,,,,,,,,,,
25,6,False,PP_ELIM,9,Frankie Muniz|Jordan Fisher|Nikki Bella|Terrell Owens|Victoria Arlen|Lindsey Stirling|Nick Lachey|Drew Scott|Vanessa Lachey,True,123,1.8688259e-09,7.53510620007e-05,0.823944249861,0.126360773819,0.118899969006,0.120119203275,0.119619579485,0.12647609536,0.118248172099,0.021695933919,0.128493920546,0.120086352492,,,,,,,,1.30635e-07,0.853577927922,0.853577797287,1.587807e-06,0.810411338263,0.810409750456,2.71337e-07,0.847234368678,0.847234097341,1.08595e-07,0.822443947452,0.822443838857,1.97833e-07,0.83247900349,0.832478805657,4.506e-08,0.851775792233,0.851775747173,2.4113e-08,0.11432303618,0.114323012067,7.49962e-07,0.846879462115,0.846878712153,6.0905e-08,0.862332795392,0.862332734487,,,,,,,,,,,,,,,,,,,,,
25,7,False,PP_MULTI,8,Frankie Muniz|Jordan Fisher|Nikki Bella|Terrell Owens|Victoria Arlen|Lindsey Stirling|Drew Scott|Vanessa Lachey,True,82,7.57207577e-08,0.0003816326189431,0.757644046266,0.146399568525,0.159046957233,0.029477829359,0.170520325934,0.152538329174,0.165952217313,0.152487796503,0.023576975959,,,,,,,,,6.280154e-06,0.838658639217,0.838652359063,0.000508805021,0.767784335698,0.767275530677,3.4495e-07,0.136867159712,0.136866814762,0.01235125,0.857755329881,0.845404079881,1.3024534e-05,0.801108366099,0.801095341565,0.00748885636,0.820447012828,0.812958156468,1.6165636e-05,0.790543616166,0.79052745053,9.3575e-08,0.125394771198,0.125394677623,,,,,,,,,,,,,,,,,,,,,,,,
25,8,False,PP_ELIM,6,Frankie Muniz|Jordan Fisher|Terrell Owens|Victoria Arlen|Lindsey Stirling|Drew Scott,True,63,0.0007145936967618,0.0857512436114107,0.998906376868,0.19068193865,0.176943616133,0.029413486468,0.206146212674,0.187677179559,0.209137566516,,,,,,,,,,,2.122315e-06,0.911331988849,0.911329866534,2.81326e-07,0.924350784066,0.92435050274,2.2827e-08,0.156122802345,0.156122779518,0.010025320475,0.928010221553,0.917984901078,2.097254e-06,0.912447638332,0.912445541078,0.012909751631,0.928259670917,0.915349919286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,False,PP_ELIM,5,Frankie Muniz|Jordan Fisher|Victoria Arlen|Lindsey Stirling|Drew Scott,True,48,0.0047188553981716,0.113252529556118,0.983656472355,0.249568161393,0.224102595919,0.038553975233,0.227432286711,0.260342980745,,,,,,,,,,,,0.018945519885,0.952389584184,0.933444064299,2.934515e-06,0.903685457622,0.903682523107,1.05548e-07,0.187215992929,0.187215887381,1.1298785e-05,0.934085639528,0.934074340743,0.029767118378,0.953021193418,0.92325407504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,10,True,PP_FINAL,4,Frankie Muniz|Jordan Fisher|Lindsey Stirling|Drew Scott,True,25,0.0065823691701327,0.039494215020796,0.754820264521,0.143481648345,0.525248580655,0.266074941147,0.065194829853,,,,,,,,,,,,,1.6067646e-05,0.333687695471,0.333671627825,0.249244318948,0.995189638484,0.745945319536,5.4065144e-05,0.497610714273,0.497556649129,1.977356e-06,0.253506843837,0.253504866481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,False,PP_MULTI,10,Jamie Anderson|Johnny Damon|Kareem Abdul-Jabbar|Arike Ogunbowale|Jennie Finch Daigle|Chris Mazdzer|Mirai Nagasu|Tonya Harding|Josh Norman|Adam Rippon,True,120,4.46957e-11,1.62191792137e-05,0.781088818299,0.018038357771,0.020111582232,0.139555828323,0.125650548205,0.121388902688,0.121093283673,0.11512586136,0.114621545449,0.112404815894,0.112009274406,,,,,,,2.72946e-07,0.096973740663,0.096973467717,1.23543e-07,0.102245969597,0.102245846054,0.009990591254,0.835306247231,0.825315655977,3.755443e-06,0.749850371611,0.749846616168,1.500604e-05,0.752845627308,0.752830621268,2.4295132e-05,0.784463536647,0.784439241515,1.219555e-06,0.784825176141,0.784823956586,1.916437e-06,0.718578571358,0.718576654921,3.425002e-06,0.768333494586,0.768330069584,5.841986e-06,0.784656139778,0.784650297792,,,,,,,,,,,,,,,,,,
26,2,False,PP_MULTI,8,Kareem Abdul-Jabbar|Arike Ogunbowale|Jennie Finch Daigle|Chris Mazdzer|Mirai Nagasu|Tonya Harding|Josh Norman|Adam Rippon,True,96,4.85775046e-08,0.0002448306229509,0.803185972611,0.030719673173,0.022022055276,0.166010809942,0.160412036593,0.146576374586,0.160784078148,0.166780085408,0.146694886873,,,,,,,,,3.12012e-07,0.133611529397,0.133611217385,2.90579e-07,0.115961267472,0.115960976893,0.013397686523,0.806843425761,0.793445739238,0.007877930206,0.813797196494,0.805919266288,3.2971321e-05,0.767577504119,0.767544532798,0.007970966427,0.80824017944,0.800269213013,0.013525601325,0.849756155065,0.83623055374,1.4584259e-05,0.832607446977,0.832592862718,,,,,,,,,,,,,,,,,,,,,,,,
26,3,False,PP_MULTI,6,Jennie Finch Daigle|Chris Mazdzer|Mirai Nagasu|Tonya Harding|Josh Norman|Adam Rippon,True,79,0.0002489918676485,0.0298790241178227,1.09669393228,0.07490854698,0.068217928609,0.064808783295,0.278388575852,0.263879256364,0.2497969089,,,,,,,,,,,4.02856e-07,0.27045893506,0.270458532204,1.368592e-06,0.248919505837,0.248918137245,1.504e-08,0.243772723615,0.243772708575,0.004481666956,0.960973778236,0.95649211128,0.000258709815,0.94397114477,0.943712434955,0.000106541736,0.948994511985,0.948887970249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4,True,PP_FINAL,3,Tonya Harding|Josh Norman|Adam Rippon,True,13,0.0800707332219843,0.1601414664439686,0.462899366741,0.113158268001,0.276810455289,0.61003127671,,,,,,,,,,,,,,1.273602e-06,0.338938428297,0.338937154695,2.1177563e-05,0.502511561519,0.502490383956,0.327875116203,0.999721215661,0.671846099458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,False,PP_ELIM,13,Juan Pablo Di Pace|Evanna Lynch|Nancy McKeon|John Schneider|Milo Manheim|Danelle Umstead|Mary Lou Retton|DeMarcus Ware|Nikki Glaser|Bobby Bones|Tinashe|Alexis Ren|Joe Amabile,True,143,4e-16,1.914264641e-07,0.68723288013,0.078722418571,0.085129622143,0.08131601057,0.085138941346,0.080183989289,0.084903623481,0.080120951896,0.078234530273,0.008872693829,0.080266687833,0.078354159294,0.078306232356,0.100450139117,,,,5.05901e-07,0.693544698531,0.69354419263,2.994908e-06,0.693718233283,0.693715238375,1.319922e-06,0.666259235398,0.666257915476,7.22545e-07,0.687155350735,0.68715462819,7.6933e-08,0.647628363603,0.64762828667,1.0296e-07,0.685436263078,0.685436160118,3.14736e-07,0.662894136171,0.662893821435,1.34948e-07,0.656512574822,0.656512439874,7.5041e-08,0.05669714291,0.056697067869,1.74435e-07,0.723156922305,0.72315674787,4.14e-08,0.697821266835,0.697821225435,3.39043e-07,0.63946724131,0.639466902267,0.013839326786,0.692841860681,0.679002533895,,,,,,,,,
27,2,False,PP_ELIM,12,Juan Pablo Di Pace|Evanna Lynch|Nancy McKeon|John Schneider|Milo Manheim|Danelle Umstead|Mary Lou Retton|DeMarcus Ware|Bobby Bones|Tinashe|Alexis Ren|Joe Amabile,True,148,1.02e-14,4.064693657e-07,0.693589513727,0.086384453065,0.08738037471,0.092227135319,0.090019898471,0.08623864974,0.012211971122,0.088259073368,0.087624052477,0.094801450093,0.086129499506,0.086648886493,0.102074555637,,,,,2.87975e-07,0.700890130922,0.700889842947,3.84806e-07,0.681285989026,0.68128560422,1.190474e-06,0.685729513845,0.685728323371,2.5621e-08,0.692567706136,0.692567680515,7.33802e-07,0.740636487669,0.740635753867,3.8443e-08,0.07256834611,0.072568307667,1.89167e-07,0.707589803803,0.707589614636,9.3285e-08,0.716678026861,0.716677933576,5.96923e-07,0.693282836512,0.693282239589,9.1975e-08,0.817069615382,0.817069523407,8.0979e-07,0.730409122094,0.730408312304,0.003704104868,0.730692759469,0.726988654601,,,,,,,,,,,,
27,3,False,PP_ELIM,11,Juan Pablo Di Pace|Evanna Lynch|Nancy McKeon|John Schneider|Milo Manheim|Mary Lou Retton|DeMarcus Ware|Bobby Bones|Tinashe|Alexis Ren|Joe Amabile,True,148,5.031e-13,1.8257603379e-06,0.695743968478,0.092352279731,0.093650741111,0.0119539687,0.107671390675,0.093736696836,0.097997910753,0.094609047999,0.101115602401,0.093901430573,0.094423854226,0.118587076994,,,,,,1.0825e-08,0.701264737436,0.701264726611,6.04879e-07,0.698080617486,0.698080012607,5.4106e-08,0.08279328078,0.082793226674,0.003781945575,0.813622324635,0.80984037906,7.1008e-07,0.745206197683,0.745205487603,1.7078e-07,0.705866286034,0.705866115254,2.7658e-07,0.747242940636,0.747242664056,1.0441e-08,0.737515369276,0.737515358835,5.26522e-07,0.696837474897,0.696836948375,4.75123e-07,0.753131531582,0.753131056459,0.014806106376,0.728643247003,0.713837140627,,,,,,,,,,,,,,,
