season,week,is_final,name,viewers_millions,votes_per_viewer,proportion,proportion_min,proportion_max,proportion_range,proportion_volume,proportion_relative_volume,proportion_relative_volume_root,proportion_volume_reduction,absolute,absolute_min,absolute_max,absolute_range
12,6,False,Kendra Wilkinson,21.19,0.51,0.113912,0.027055,0.157943,0.130888,2.7189637971e-06,0.0019576539339162,0.35369,1.174146,1240814,294697,1720426,1425729
12,7,False,Ralph Macchio,20.83,0.51,0.187125,0.016993,0.540115,0.523122,0.0001491458686385,0.0178975042366172,0.447258,0.223805,2003723,181961,5783518,5601556
12,7,False,Chelsea Kane,20.83,0.51,0.20322,0.026346,0.617661,0.591315,0.0001491458686385,0.0178975042366172,0.447258,0.223805,2176067,282116,6613871,6331755
12,7,False,Kirstie Alley,20.83,0.51,0.228741,0.040804,0.65291,0.612105,0.0001491458686385,0.0178975042366172,0.447258,0.223805,2449348,436931,6991312,6554381
12,7,False,Hines Ward,20.83,0.51,0.195239,0.01756,0.583135,0.565574,0.0001491458686385,0.0178975042366172,0.447258,0.223805,2090609,188036,6244167,6056131
12,7,False,Romeo,20.83,0.51,0.147837,0.036007,0.188351,0.152343,0.0001491458686385,0.0178975042366172,0.447258,0.223805,1583025,385565,2016844,1631279
12,7,False,Kendra Wilkinson,20.83,0.51,0.037837,0.027055,0.112857,0.085803,0.0001491458686385,0.0178975042366172,0.447258,0.223805,405159,289698,1208468,918770
12,8,False,Ralph Macchio,20.47,0.51,0.215952,0.061333,0.291736,0.230403,0.0018312920299181,0.0439510087180343,0.45787,0.326202,2272496,645413,3069981,2424568
12,8,False,Chelsea Kane,20.47,0.51,0.233959,0.026346,0.581491,0.555144,0.0018312920299181,0.0439510087180343,0.45787,0.326202,2461988,277248,6119116,5841868
12,8,False,Kirstie Alley,20.47,0.51,0.265678,0.040804,0.749744,0.70894,0.0018312920299181,0.0439510087180343,0.45787,0.326202,2795772,429391,7889676,7460285
12,8,False,Hines Ward,20.47,0.51,0.234823,0.032402,0.695992,0.66359,0.0018312920299181,0.0439510087180343,0.45787,0.326202,2471076,340971,7324035,6983064
12,8,False,Romeo,20.47,0.51,0.049588,0.036007,0.174477,0.13847,0.0018312920299181,0.0439510087180343,0.45787,0.326202,521823,378912,1836048,1457136
12,9,False,Ralph Macchio,20.11,0.51,0.131314,0.061333,0.24261,0.181277,0.0124266533280264,0.0745599199681586,0.42089,0.250264,1357574,634080,2508191,1874110
12,9,False,Chelsea Kane,20.11,0.51,0.165021,0.026346,0.326833,0.300486,0.0124266533280264,0.0745599199681586,0.42089,0.250264,1706048,272380,3378920,3106540
12,9,False,Kirstie Alley,20.11,0.51,0.280352,0.048236,0.509299,0.461064,0.0124266533280264,0.0745599199681586,0.42089,0.250264,2898388,498679,5265331,4766652
12,9,False,Hines Ward,20.11,0.51,0.423313,0.141792,0.819197,0.677405,0.0124266533280264,0.0745599199681586,0.42089,0.250264,4376373,1465898,8469175,7003277
12,10,True,Chelsea Kane,19.75,0.51,0.150502,0.026346,0.315729,0.289383,0.0664946101599568,0.1329892203199135,0.364677,0.880563,1528138,267512,3205789,2938277
12,10,True,Kirstie Alley,19.75,0.51,0.304327,0.049117,0.476095,0.426978,0.0664946101599568,0.1329892203199135,0.364677,0.880563,3090022,498710,4834081,4335371
12,10,True,Hines Ward,19.75,0.51,0.545171,0.339485,0.924537,0.585052,0.0664946101599568,0.1329892203199135,0.364677,0.880563,5535448,3446998,9387387,5940389
13,1,False,Elisabetta Canalis,19.03,0.51,0.045098,0.00035,0.060553,0.060203,9e-15,3.597087008e-07,0.259524,0.42654,441245,3429,592458,589030
13,1,False,David Arquette,19.03,0.51,0.09859,0.002106,0.456663,0.454557,9e-15,3.597087008e-07,0.259524,0.42654,964607,20606,4468021,4447414
13,1,False,Ricki Lake,19.03,0.51,0.105229,0.000485,0.343816,0.343331,9e-15,3.597087008e-07,0.259524,0.42654,1029563,4742,3363917,3359175
13,1,False,J.R. Martinez,19.03,0.51,0.099601,0.001669,0.432876,0.431207,9e-15,3.597087008e-07,0.259524,0.42654,974499,16331,4235289,4218957
13,1,False,Metta World Peace (Ron),19.03,0.51,0.011672,0.000397,0.036411,0.036014,9e-15,3.597087008e-07,0.259524,0.42654,114203,3888,356249,352361
13,1,False,Hope Solo,19.03,0.51,0.079225,0.003213,0.381171,0.377958,9e-15,3.597087008e-07,0.259524,0.42654,775140,31436,3729400,3697964
13,1,False,Chynna Phillips,19.03,0.51,0.083945,0.004145,0.46662,0.462475,9e-15,3.597087008e-07,0.259524,0.42654,821322,40555,4565437,4524882
13,1,False,Kristin Cavallari,19.03,0.51,0.086424,0.000736,0.489617,0.488881,9e-15,3.597087008e-07,0.259524,0.42654,845578,7200,4790443,4783244
13,1,False,Carson Kressley,19.03,0.51,0.091895,0.003329,0.415701,0.412372,9e-15,3.597087008e-07,0.259524,0.42654,899107,32575,4067247,4034672
13,1,False,Chaz Bono,19.03,0.51,0.09838,0.005144,0.375198,0.370054,9e-15,3.597087008e-07,0.259524,0.42654,962556,50326,3670962,3620636
13,1,False,Nancy Grace,19.03,0.51,0.101475,0.001107,0.383997,0.38289,9e-15,3.597087008e-07,0.259524,0.42654,992837,10828,3757052,3746224
13,1,False,Rob Kardashian,19.03,0.51,0.098467,0.002006,0.48033,0.478324,9e-15,3.597087008e-07,0.259524,0.42654,963406,19630,4699579,4679949
13,2,False,Elisabetta Canalis,16.23,0.51,0.007353,0.00035,0.029556,0.029206,5.787e-13,2.1001147818e-06,0.270536,1.243446,61353,2924,246630,243706
13,2,False,David Arquette,16.23,0.51,0.106243,0.018869,0.489795,0.470925,5.787e-13,2.1001147818e-06,0.270536,1.243446,886545,157453,4087077,3929624
13,2,False,Ricki Lake,16.23,0.51,0.114698,0.000485,0.380227,0.379742,5.787e-13,2.1001147818e-06,0.270536,1.243446,957094,4044,3172795,3168751
13,2,False,J.R. Martinez,16.23,0.51,0.070783,0.003386,0.438363,0.434977,5.787e-13,2.1001147818e-06,0.270536,1.243446,590650,28252,3657908,3629656
13,2,False,Hope Solo,16.23,0.51,0.120563,0.019432,0.417582,0.39815,5.787e-13,2.1001147818e-06,0.270536,1.243446,1006034,162148,3484502,3322354
13,2,False,Chynna Phillips,16.23,0.51,0.087453,0.004145,0.319083,0.314938,5.787e-13,2.1001147818e-06,0.270536,1.243446,729748,34588,2662579,2627991
13,2,False,Kristin Cavallari,16.23,0.51,0.047521,0.001656,0.073008,0.071352,5.787e-13,2.1001147818e-06,0.270536,1.243446,396535,13818,609211,595393
13,2,False,Carson Kressley,16.23,0.51,0.12843,0.019532,0.452112,0.43258,5.787e-13,2.1001147818e-06,0.270536,1.243446,1071682,162988,3772639,3609651
13,2,False,Chaz Bono,16.23,0.51,0.111876,0.027272,0.411609,0.384338,5.787e-13,2.1001147818e-06,0.270536,1.243446,933547,227567,3434663,3207096
13,2,False,Nancy Grace,16.23,0.51,0.092312,0.007875,0.365106,0.357232,5.787e-13,2.1001147818e-06,0.270536,1.243446,770296,65710,3046621,2980911
13,2,False,Rob Kardashian,16.23,0.51,0.112768,0.005713,0.516741,0.511028,5.787e-13,2.1001147818e-06,0.270536,1.243446,940989,47669,4311933,4264263
13,3,False,David Arquette,16.4,0.51,0.099058,0.018869,0.519351,0.500481,8.6388e-12,3.1348561079e-06,0.244607,0.304333,835245,159103,4379101,4219998
13,3,False,Ricki Lake,16.4,0.51,0.107991,0.00341,0.409783,0.406373,8.6388e-12,3.1348561079e-06,0.244607,0.304333,910565,28755,3455242,3426486
13,3,False,J.R. Martinez,16.4,0.51,0.106005,0.003745,0.353953,0.350208,8.6388e-12,3.1348561079e-06,0.244607,0.304333,893817,31577,2984487,2952910
13,3,False,Hope Solo,16.4,0.51,0.110331,0.019432,0.40912,0.389688,8.6388e-12,3.1348561079e-06,0.244607,0.304333,930297,163846,3449649,3285802
13,3,False,Chynna Phillips,16.4,0.51,0.075598,0.004145,0.106736,0.102591,8.6388e-12,3.1348561079e-06,0.244607,0.304333,637430,34950,899982,865032
13,3,False,Kristin Cavallari,16.4,0.51,0.006423,0.001656,0.036262,0.034606,8.6388e-12,3.1348561079e-06,0.244607,0.304333,54155,13962,305760,291797
13,3,False,Carson Kressley,16.4,0.51,0.131293,0.019532,0.425722,0.406189,8.6388e-12,3.1348561079e-06,0.244607,0.304333,1107044,164695,3589632,3424937
13,3,False,Chaz Bono,16.4,0.51,0.116596,0.034229,0.407273,0.373044,8.6388e-12,3.1348561079e-06,0.244607,0.304333,983123,288614,3434079,3145465
13,3,False,Nancy Grace,16.4,0.51,0.121951,0.018194,0.394663,0.376469,8.6388e-12,3.1348561079e-06,0.244607,0.304333,1028273,153409,3327746,3174337
13,3,False,Rob Kardashian,16.4,0.51,0.124756,0.009723,0.408992,0.399269,8.6388e-12,3.1348561079e-06,0.244607,0.304333,1051928,81982,3448571,3366589
13,4,False,David Arquette,16.3,0.51,0.11701,0.018869,0.502819,0.48395,5.995129e-10,2.41723581797e-05,0.264798,0.492342,980599,158133,4213855,4055722
13,4,False,Ricki Lake,16.3,0.51,0.139662,0.004008,0.446046,0.442037,5.995129e-10,2.41723581797e-05,0.264798,0.492342,1170428,33590,3738068,3704478
13,4,False,J.R. Martinez,16.3,0.51,0.105671,0.00656,0.390215,0.383655,5.995129e-10,2.41723581797e-05,0.264798,0.492342,885569,54975,3270184,3215209
13,4,False,Hope Solo,16.3,0.51,0.122154,0.019432,0.445382,0.42595,5.995129e-10,2.41723581797e-05,0.264798,0.492342,1023706,162847,3732509,3569662
13,4,False,Chynna Phillips,16.3,0.51,0.01349,0.004145,0.048854,0.044709,5.995129e-10,2.41723581797e-05,0.264798,0.492342,113055,34737,409421,374685
13,4,False,Carson Kressley,16.3,0.51,0.096821,0.019532,0.125078,0.105545,5.995129e-10,2.41723581797e-05,0.264798,0.492342,811403,163691,1048210,884519
13,4,False,Chaz Bono,16.3,0.51,0.131031,0.034229,0.423782,0.389553,5.995129e-10,2.41723581797e-05,0.264798,0.492342,1098099,286854,3551489,3264635
13,4,False,Nancy Grace,16.3,0.51,0.129802,0.018194,0.410922,0.392728,5.995129e-10,2.41723581797e-05,0.264798,0.492342,1087799,152474,3443713,3291239
13,4,False,Rob Kardashian,16.3,0.51,0.14436,0.010996,0.403987,0.392991,5.995129e-10,2.41723581797e-05,0.264798,0.492342,1209805,92149,3385599,3293450
13,5,False,David Arquette,17.47,0.51,0.155884,0.018869,0.551525,0.532656,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1400152,169483,4953802,4784318
13,5,False,Ricki Lake,17.47,0.51,0.12438,0.012013,0.4949,0.482886,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1117185,107905,4445193,4337288
13,5,False,J.R. Martinez,17.47,0.51,0.154477,0.00656,0.439069,0.43251,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1387516,58921,3943724,3884803
13,5,False,Hope Solo,17.47,0.51,0.125141,0.019432,0.494237,0.474805,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1124018,174536,4439235,4264699
13,5,False,Carson Kressley,17.47,0.51,0.026991,0.019532,0.073788,0.054255,3.31782523e-08,0.0001672183917849,0.288715,0.212852,242437,175440,662762,487322
13,5,False,Chaz Bono,17.47,0.51,0.117689,0.034229,0.154941,0.120713,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1057079,307444,1391685,1084241
13,5,False,Nancy Grace,17.47,0.51,0.152111,0.018194,0.459776,0.441582,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1366264,163418,4129709,3966291
13,5,False,Rob Kardashian,17.47,0.51,0.143326,0.013641,0.452841,0.4392,3.31782523e-08,0.0001672183917849,0.288715,0.212852,1287355,122528,4067424,3944896
13,6,False,David Arquette,16.99,0.51,0.130702,0.020664,0.161657,0.140993,6.375108659e-07,0.0004590078234369,0.277739,0.265509,1141713,180503,1412108,1231605
13,6,False,Ricki Lake,16.99,0.51,0.134872,0.012013,0.557409,0.545395,6.375108659e-07,0.0004590078234369,0.277739,0.265509,1178137,104940,4869087,4764148
13,6,False,J.R. Martinez,16.99,0.51,0.143765,0.009673,0.512857,0.503184,6.375108659e-07,0.0004590078234369,0.277739,0.265509,1255820,84495,4479920,4395425
13,6,False,Hope Solo,16.99,0.51,0.202836,0.03447,0.489962,0.455492,6.375108659e-07,0.0004590078234369,0.277739,0.265509,1771816,301106,4279926,3978820
13,6,False,Chaz Bono,16.99,0.51,0.044121,0.034229,0.10318,0.068951,6.375108659e-07,0.0004590078234369,0.277739,0.265509,385410,298997,901300,602303
13,6,False,Nancy Grace,16.99,0.51,0.17402,0.02551,0.52734,0.50183,6.375108659e-07,0.0004590078234369,0.277739,0.265509,1520103,222839,4606434,4383595
13,6,False,Rob Kardashian,16.99,0.51,0.169683,0.021316,0.526629,0.505314,6.375108659e-07,0.0004590078234369,0.277739,0.265509,1482221,186196,4600221,4414025
13,7,False,David Arquette,16.3,0.51,0.040291,0.020664,0.102244,0.08158,0.0002397785768181,0.0287734292181772,0.491811,0.309852,337655,173172,856850,683678
13,7,False,Ricki Lake,16.3,0.51,0.17488,0.012013,0.659464,0.647451,0.0002397785768181,0.0287734292181772,0.491811,0.309852,1465572,100678,5526614,5425936
13,7,False,J.R. Martinez,16.3,0.51,0.187458,0.019593,0.616037,0.596444,0.0002397785768181,0.0287734292181772,0.491811,0.309852,1570989,164200,5162678,4998478
13,7,False,Hope Solo,16.3,0.51,0.176308,0.03447,0.593142,0.558672,0.0002397785768181,0.0287734292181772,0.491811,0.309852,1477542,288877,4970806,4681929
13,7,False,Nancy Grace,16.3,0.51,0.195787,0.032159,0.224487,0.192328,0.0002397785768181,0.0287734292181772,0.491811,0.309852,1640789,269509,1881309,1611800
13,7,False,Rob Kardashian,16.3,0.51,0.225276,0.021316,0.629809,0.608494,0.0002397785768181,0.0287734292181772,0.491811,0.309852,1887916,178634,5278093,5099459
13,8,False,Ricki Lake,18.03,0.51,0.22585,0.015798,0.71074,0.694942,0.0034836234707955,0.0836069632990927,0.537725,0.435244,2093614,146451,6588506,6442056
13,8,False,J.R. Martinez,18.03,0.51,0.232397,0.019593,0.718281,0.698688,0.0034836234707955,0.0836069632990927,0.537725,0.435244,2154303,181627,6658411,6476783
13,8,False,Hope Solo,18.03,0.51,0.192399,0.03447,0.289956,0.255485,0.0034836234707955,0.0836069632990927,0.537725,0.435244,1783520,319537,2687866,2368328
13,8,False,Nancy Grace,18.03,0.51,0.060893,0.032159,0.208145,0.175986,0.0034836234707955,0.0836069632990927,0.537725,0.435244,564475,298113,1929492,1631379
13,8,False,Rob Kardashian,18.03,0.51,0.288461,0.021316,0.677474,0.656158,0.0034836234707955,0.0836069632990927,0.537725,0.435244,2674011,197593,6280127,6082534
13,9,False,Ricki Lake,18.5,0.51,0.182154,0.015798,0.335164,0.319366,0.016354771453657,0.0981286287219418,0.461245,0.321271,1732573,150268,3187939,3037671
13,9,False,J.R. Martinez,18.5,0.51,0.445327,0.161024,0.841657,0.680634,0.016354771453657,0.0981286287219418,0.461245,0.321271,4235762,1531589,8005483,6473894
13,9,False,Hope Solo,18.5,0.51,0.11013,0.03447,0.265204,0.230734,0.016354771453657,0.0981286287219418,0.461245,0.321271,1047508,327867,2522509,2194642
13,9,False,Rob Kardashian,18.5,0.51,0.262388,0.021316,0.498581,0.477265,0.016354771453657,0.0981286287219418,0.461245,0.321271,2495725,202744,4742283,4539539
13,10,True,Ricki Lake,19.61,0.51,0.119463,0.015798,0.326192,0.310393,0.0733387279444008,0.1466774558888017,0.382985,0.905027,1204452,159284,3288750,3129466
13,10,True,J.R. Martinez,19.61,0.51,0.633615,0.340438,0.956829,0.616391,0.0733387279444008,0.1466774558888017,0.382985,0.905027,6388268,3432383,9646999,6214616
13,10,True,Rob Kardashian,19.61,0.51,0.246923,0.021316,0.476884,0.455569,0.0733387279444008,0.1466774558888017,0.382985,0.905027,2489542,214909,4808071,4593163
14,2,False,William Levy,17.96,0.51,0.093928,0.00024,0.374191,0.373951,1.23e-14,4.903912894e-07,0.26694,0.493976,867323,2219,3455255,3453036
14,2,False,Jack Wagner,17.96,0.51,0.047167,0.000131,0.064952,0.064822,1.23e-14,4.903912894e-07,0.26694,0.493976,435537,1206,599765,598559
14,2,False,Sherri Sheperd,17.96,0.51,0.082788,0.003602,0.497874,0.494272,1.23e-14,4.903912894e-07,0.26694,0.493976,764459,33260,4597338,4564078
14,2,False,Jaleel White,17.96,0.51,0.095333,0.000326,0.394061,0.393735,1.23e-14,4.903912894e-07,0.26694,0.493976,880302,3007,3638729,3635721
14,2,False,Roshon Fegan,17.96,0.51,0.088622,0.000451,0.418814,0.418363,1.23e-14,4.903912894e-07,0.26694,0.493976,818330,4165,3867302,3863137
14,2,False,Melissa Gilbert,17.96,0.51,0.111349,0.000245,0.395933,0.395688,1.23e-14,4.903912894e-07,0.26694,0.493976,1028186,2265,3656020,3653755
14,2,False,Martina Navratilova,17.96,0.51,0.0122,4.4e-05,0.036078,0.036033,1.23e-14,4.903912894e-07,0.26694,0.493976,112658,410,333139,332729
14,2,False,Donald Driver,17.96,0.51,0.10205,0.000328,0.49082,0.490491,1.23e-14,4.903912894e-07,0.26694,0.493976,942327,3033,4532197,4529164
14,2,False,Gavin DeGraw,17.96,0.51,0.109284,0.006541,0.493191,0.486651,1.23e-14,4.903912894e-07,0.26694,0.493976,1009125,60397,4554097,4493700
14,2,False,Gladys Knight,17.96,0.51,0.08893,0.002096,0.316381,0.314285,1.23e-14,4.903912894e-07,0.26694,0.493976,821172,19353,2921444,2902091
14,2,False,Katherine Jenkins,17.96,0.51,0.091084,6e-05,0.521316,0.521256,1.23e-14,4.903912894e-07,0.26694,0.493976,841063,555,4813794,4813239
14,2,False,Maria Menounos,17.96,0.51,0.077264,0.001606,0.522181,0.520575,1.23e-14,4.903912894e-07,0.26694,0.493976,713453,14832,4821786,4806954
14,3,False,William Levy,16.87,0.51,0.15707,0.00242,0.410269,0.407848,1.7934e-12,6.5079454024e-06,0.302931,1.286329,1362349,20994,3558475,3537481
14,3,False,Jack Wagner,16.87,0.51,0.008892,0.000321,0.044649,0.044328,1.7934e-12,6.5079454024e-06,0.302931,1.286329,77121,2788,387267,384479
14,3,False,Sherri Sheperd,16.87,0.51,0.042945,0.005465,0.084244,0.078779,1.7934e-12,6.5079454024e-06,0.302931,1.286329,372488,47403,730690,683287
14,3,False,Jaleel White,16.87,0.51,0.109228,0.004811,0.430138,0.425327,1.7934e-12,6.5079454024e-06,0.302931,1.286329,947387,41732,3730813,3689081
14,3,False,Roshon Fegan,16.87,0.51,0.120744,0.003541,0.454892,0.451351,1.7934e-12,6.5079454024e-06,0.302931,1.286329,1047272,30709,3945514,3914806
14,3,False,Melissa Gilbert,16.87,0.51,0.095108,0.004686,0.432001,0.427314,1.7934e-12,6.5079454024e-06,0.302931,1.286329,824925,40648,3746969,3706321
14,3,False,Donald Driver,16.87,0.51,0.076006,0.002028,0.397073,0.395045,1.7934e-12,6.5079454024e-06,0.302931,1.286329,659236,17588,3444023,3426435
14,3,False,Gavin DeGraw,16.87,0.51,0.082649,0.008878,0.346576,0.337698,1.7934e-12,6.5079454024e-06,0.302931,1.286329,716859,77007,3006038,2929031
14,3,False,Gladys Knight,16.87,0.51,0.106801,0.007833,0.352459,0.344626,1.7934e-12,6.5079454024e-06,0.302931,1.286329,926345,67939,3057061,2989122
14,3,False,Katherine Jenkins,16.87,0.51,0.09869,0.000577,0.516213,0.515636,1.7934e-12,6.5079454024e-06,0.302931,1.286329,855986,5006,4477388,4472382
14,3,False,Maria Menounos,16.87,0.51,0.101868,0.004622,0.490111,0.485489,1.7934e-12,6.5079454024e-06,0.302931,1.286329,883553,40092,4250988,4210896
14,4,False,William Levy,16.39,0.51,0.1149,0.005364,0.35135,0.345986,1.30706e-11,4.7430593333e-06,0.256124,0.34348,968228,45199,2960730,2915531
14,4,False,Sherri Sheperd,16.39,0.51,0.012648,0.005465,0.047917,0.042452,1.30706e-11,4.7430593333e-06,0.256124,0.34348,106583,46054,403784,357730
14,4,False,Jaleel White,16.39,0.51,0.111846,0.004811,0.450588,0.445777,1.30706e-11,4.7430593333e-06,0.256124,0.34348,942494,40545,3796985,3756441
14,4,False,Roshon Fegan,16.39,0.51,0.101798,0.003541,0.397545,0.394004,1.30706e-11,4.7430593333e-06,0.256124,0.34348,857822,29835,3350003,3320168
14,4,False,Melissa Gilbert,16.39,0.51,0.124527,0.007099,0.47665,0.469551,1.30706e-11,4.7430593333e-06,0.256124,0.34348,1049358,59820,4016605,3956784
14,4,False,Donald Driver,16.39,0.51,0.114696,0.004196,0.392527,0.388331,1.30706e-11,4.7430593333e-06,0.256124,0.34348,966513,35361,3307725,3272364
14,4,False,Gavin DeGraw,16.39,0.51,0.071151,0.008878,0.11563,0.106752,1.30706e-11,4.7430593333e-06,0.256124,0.34348,599574,74816,974385,899568
14,4,False,Gladys Knight,16.39,0.51,0.145258,0.013533,0.397108,0.383575,1.30706e-11,4.7430593333e-06,0.256124,0.34348,1224050,114043,3346327,3232285
14,4,False,Katherine Jenkins,16.39,0.51,0.100763,0.000577,0.492531,0.491954,1.30706e-11,4.7430593333e-06,0.256124,0.34348,849104,4864,4150429,4145565
14,4,False,Maria Menounos,16.39,0.51,0.102413,0.004622,0.418209,0.413587,1.30706e-11,4.7430593333e-06,0.256124,0.34348,863009,38951,3524139,3485188
14,5,False,William Levy,16.65,0.51,0.133419,0.005364,0.399267,0.393903,7.071226e-10,2.85111833073e-05,0.270319,0.366427,1142119,45916,3417886,3371970
14,5,False,Jaleel White,16.65,0.51,0.137055,0.007962,0.490206,0.482243,7.071226e-10,2.85111833073e-05,0.270319,0.366427,1173249,68161,4196362,4128202
14,5,False,Roshon Fegan,16.65,0.51,0.118775,0.003541,0.445462,0.441921,7.071226e-10,2.85111833073e-05,0.270319,0.366427,1016760,30308,3813334,3783026
14,5,False,Melissa Gilbert,16.65,0.51,0.126322,0.008405,0.524567,0.516162,7.071226e-10,2.85111833073e-05,0.270319,0.366427,1081371,71952,4490511,4418559
14,5,False,Donald Driver,16.65,0.51,0.122757,0.004196,0.378797,0.374601,7.071226e-10,2.85111833073e-05,0.270319,0.366427,1050847,35922,3242659,3206737
14,5,False,Gavin DeGraw,16.65,0.51,0.023222,0.008878,0.099913,0.091035,7.071226e-10,2.85111833073e-05,0.270319,0.366427,198788,76003,855297,779294
14,5,False,Gladys Knight,16.65,0.51,0.095255,0.013533,0.134756,0.121223,7.071226e-10,2.85111833073e-05,0.270319,0.366427,815424,115852,1153570,1037718
14,5,False,Katherine Jenkins,16.65,0.51,0.139808,0.000577,0.429984,0.429407,7.071226e-10,2.85111833073e-05,0.270319,0.366427,1196815,4941,3680842,3675901
14,5,False,Maria Menounos,16.65,0.51,0.103387,0.004622,0.465087,0.460465,7.071226e-10,2.85111833073e-05,0.270319,0.366427,885038,39569,3981338,3941769
